"Data Source: Data Downloads Tools in the Climate Toolbox (https://climatetoolbox.org/tool/data-download)"
Download Date: 02/26/2024

Product: Historical Climate (Daily) - gridMET (METDATA)(http://www.climatologylab.org/gridmet.html) 
"Location (Lat/Lon of 4-km Grid Cell Center): 27.8167 North,-97.3917 East" 
Variable List: 
tmmn: Min Temperature
tmmx: Max Temperature
********************************************************
Year,Month,Day,tmmn(degC),tmmx(degC)
2018,10,28,16.55,27.25
2018,10,29,20.75,28.55
2018,10,30,22.65,28.05
2018,10,31,17.55,28.85
2018,11,1,13.05,22.15
2018,11,2,12.55,23.35
2018,11,3,15.95,25.75
2018,11,4,21.05,25.35
2018,11,5,22.95,29.65
2018,11,6,23.65,29.75
2018,11,7,23.45,29.55
2018,11,8,16.65,28.95
2018,11,9,11.55,15.75
2018,11,10,11.25,14.45
2018,11,11,13.05,16.45
2018,11,12,5.85,14.95
2018,11,13,2.25,9.95
2018,11,14,1.95,13.55
2018,11,15,3.65,17.85
2018,11,16,7.35,20.55
2018,11,17,13.45,23.45
2018,11,18,10.15,23.35
2018,11,19,9.25,11.25
2018,11,20,11.05,16.35
2018,11,21,11.75,14.45
2018,11,22,11.75,15.15
2018,11,23,12.45,23.05
2018,11,24,13.45,22.65
2018,11,25,9.65,25.75
2018,11,26,6.45,16.85
2018,11,27,7.15,17.15
2018,11,28,12.15,20.55
2018,11,29,17.15,22.75
2018,11,30,16.65,25.05
2018,12,1,12.95,27.15
2018,12,2,12.55,25.15
2018,12,3,10.85,21.15
2018,12,4,10.35,16.15
2018,12,5,11.85,17.65
2018,12,6,18.75,22.95
2018,12,7,11.25,22.45
2018,12,8,6.45,12.15
2018,12,9,5.45,13.55
2018,12,10,5.25,15.05
2018,12,11,6.35,18.05
2018,12,12,16.85,21.55
2018,12,13,9.55,25.55
2018,12,14,8.95,17.15
2018,12,15,5.55,20.35
2018,12,16,5.55,20.25
2018,12,17,11.25,20.45
2018,12,18,12.65,19.25
2018,12,19,12.75,22.75
2018,12,20,6.65,20.85
2018,12,21,7.15,19.85
2018,12,22,12.95,24.35
2018,12,23,12.25,21.05
2018,12,24,12.05,23.25
2018,12,25,19.75,23.95
2018,12,26,21.85,23.55
2018,12,27,12.95,24.85
2018,12,28,12.45,17.35
2018,12,29,7.95,11.85
2018,12,30,7.75,10.35
2018,12,31,10.05,19.05
2019,1,1,7.75,15.15
2019,1,2,6.25,9.55
2019,1,3,4.45,14.65
2019,1,4,4.95,21.05
2019,1,5,6.75,22.15
2019,1,6,14.25,23.25
2019,1,7,16.15,23.55
2019,1,8,14.65,24.25
2019,1,9,11.15,19.25
2019,1,10,11.65,18.55
2019,1,11,14.25,20.75
2019,1,12,8.45,23.25
2019,1,13,8.05,14.95
2019,1,14,8.75,11.05
2019,1,15,10.95,15.85
2019,1,16,14.15,18.25
2019,1,17,14.15,20.05
2019,1,18,16.95,21.05
2019,1,19,4.45,18.05
2019,1,20,3.85,13.95
2019,1,21,9.65,20.95
2019,1,22,6.45,23.75
2019,1,23,4.05,13.95
2019,1,24,4.15,18.15
2019,1,25,12.35,19.15
2019,1,26,10.45,17.65
2019,1,27,10.95,19.95
2019,1,28,8.05,21.75
2019,1,29,6.95,12.95
2019,1,30,9.45,15.55
2019,1,31,15.25,17.55
2019,2,1,15.45,20.75
2019,2,2,17.15,21.05
2019,2,3,18.55,22.25
2019,2,4,18.95,23.25
2019,2,5,19.25,23.25
2019,2,6,20.05,24.65
2019,2,7,7.95,23.85
2019,2,8,4.05,7.65
2019,2,9,4.15,7.55
2019,2,10,7.65,15.65
2019,2,11,13.55,21.95
2019,2,12,6.75,20.45
2019,2,13,8.05,19.35
2019,2,14,14.75,23.05
2019,2,15,17.75,25.55
2019,2,16,16.55,21.95
2019,2,17,11.45,22.55
2019,2,18,11.35,17.05
2019,2,19,7.65,12.75
2019,2,20,8.45,19.75
2019,2,21,13.15,16.35
2019,2,22,13.15,20.75
2019,2,23,10.75,24.95
2019,2,24,10.65,19.75
2019,2,25,13.25,19.95
2019,2,26,19.15,22.35
2019,2,27,19.15,24.95
2019,2,28,9.75,21.45
2019,3,1,11.05,17.95
2019,3,2,17.85,20.55
2019,3,3,4.05,17.85
2019,3,4,2.45,5.15
2019,3,5,2.15,10.45
2019,3,6,5.35,15.25
2019,3,7,13.95,23.65
2019,3,8,19.95,25.55
2019,3,9,20.25,26.85
2019,3,10,20.25,24.85
2019,3,11,20.55,25.15
2019,3,12,21.45,26.25
2019,3,13,21.65,27.55
2019,3,14,15.55,26.25
2019,3,15,12.35,17.25
2019,3,16,10.95,13.65
2019,3,17,11.05,17.55
2019,3,18,12.75,19.35
2019,3,19,15.05,20.35
2019,3,20,12.85,20.95
2019,3,21,12.85,23.95
2019,3,22,16.65,24.75
2019,3,23,19.35,25.35
2019,3,24,20.25,26.05
2019,3,25,18.95,24.85
2019,3,26,17.05,24.25
2019,3,27,17.05,24.65
2019,3,28,18.95,25.55
2019,3,29,19.65,26.55
2019,3,30,9.35,27.35
2019,3,31,8.45,11.15
2019,4,1,9.15,14.15
2019,4,2,9.25,20.05
2019,4,3,19.35,23.15
2019,4,4,20.85,27.35
2019,4,5,21.15,24.65
2019,4,6,21.75,27.45
2019,4,7,16.55,26.35
2019,4,8,17.25,29.95
2019,4,9,19.05,30.65
2019,4,10,20.95,29.85
2019,4,11,19.85,29.15
2019,4,12,19.85,25.25
2019,4,13,10.45,30.05
2019,4,14,10.75,23.85
2019,4,15,16.15,25.65
2019,4,16,21.05,26.05
2019,4,17,16.55,25.95
2019,4,18,14.55,27.15
2019,4,19,14.55,27.25
2019,4,20,15.75,25.85
2019,4,21,21.15,26.55
2019,4,22,21.55,26.15
2019,4,23,22.75,26.45
2019,4,24,16.95,27.25
2019,4,25,17.05,30.65
2019,4,26,18.85,29.75
2019,4,27,20.45,27.95
2019,4,28,22.25,27.95
2019,4,29,23.15,27.05
2019,4,30,24.35,29.25
2019,5,1,23.85,28.65
2019,5,2,24.05,29.45
2019,5,3,19.05,28.65
2019,5,4,20.35,30.05
2019,5,5,22.15,28.85
2019,5,6,20.55,27.15
2019,5,7,24.65,29.15
2019,5,8,25.55,29.75
2019,5,9,21.35,31.35
2019,5,10,19.25,25.55
2019,5,11,18.25,22.15
2019,5,12,18.75,25.55
2019,5,13,22.25,26.65
2019,5,14,22.75,28.45
2019,5,15,23.25,28.85
2019,5,16,24.55,29.35
2019,5,17,25.95,29.65
2019,5,18,26.55,30.05
2019,5,19,26.95,30.45
2019,5,20,27.25,30.65
2019,5,21,26.85,31.85
2019,5,22,27.25,31.25
2019,5,23,26.75,31.15
2019,5,24,26.95,31.25
2019,5,25,26.65,31.45
2019,5,26,26.45,31.55
2019,5,27,26.55,31.55
2019,5,28,27.65,32.05
2019,5,29,27.55,31.05
2019,5,30,26.15,32.45
2019,5,31,25.85,32.05
2019,6,1,26.35,32.45
2019,6,2,26.35,32.45
2019,6,3,26.95,32.55
2019,6,4,25.55,31.65
2019,6,5,25.55,33.95
2019,6,6,26.15,33.35
2019,6,7,26.55,35.65
2019,6,8,27.15,34.45
2019,6,9,26.45,33.75
2019,6,10,25.15,32.85
2019,6,11,23.45,30.85
2019,6,12,23.05,30.25
2019,6,13,24.75,31.55
2019,6,14,25.65,31.15
2019,6,15,26.75,32.05
2019,6,16,21.75,31.95
2019,6,17,23.85,31.05
2019,6,18,26.25,31.75
2019,6,19,26.75,32.25
2019,6,20,27.75,32.25
2019,6,21,27.55,31.75
2019,6,22,27.65,31.75
2019,6,23,27.45,32.05
2019,6,24,24.25,31.05
2019,6,25,25.05,28.75
2019,6,26,26.55,31.65
2019,6,27,26.25,31.75
2019,6,28,25.35,32.25
2019,6,29,25.15,33.05
2019,6,30,23.85,32.25
2019,7,1,26.25,32.15
2019,7,2,26.75,32.35
2019,7,3,25.15,32.35
2019,7,4,27.25,32.65
2019,7,5,26.25,32.95
2019,7,6,26.45,33.15
2019,7,7,26.75,33.75
2019,7,8,26.85,33.05
2019,7,9,26.55,33.45
2019,7,10,25.45,33.15
2019,7,11,25.85,35.95
2019,7,12,25.85,35.65
2019,7,13,25.55,37.85
2019,7,14,26.45,35.05
2019,7,15,27.35,33.75
2019,7,16,27.35,33.55
2019,7,17,27.25,33.65
2019,7,18,26.95,33.75
2019,7,19,26.75,33.85
2019,7,20,26.75,33.75
2019,7,21,26.75,33.85
2019,7,22,25.95,33.85
2019,7,23,23.85,33.35
2019,7,24,22.45,33.15
2019,7,25,21.95,31.75
2019,7,26,22.55,32.25
2019,7,27,24.95,33.15
2019,7,28,27.15,33.85
2019,7,29,27.45,33.85
2019,7,30,26.45,33.75
2019,7,31,25.05,33.75
2019,8,1,24.95,33.45
2019,8,2,25.05,33.35
2019,8,3,25.15,33.55
2019,8,4,25.75,33.75
2019,8,5,26.65,33.55
2019,8,6,26.95,34.15
2019,8,7,27.75,34.25
2019,8,8,27.85,34.25
2019,8,9,27.85,33.95
2019,8,10,27.65,34.35
2019,8,11,27.25,34.55
2019,8,12,27.05,33.95
2019,8,13,26.35,33.95
2019,8,14,26.15,33.85
2019,8,15,25.95,34.25
2019,8,16,26.75,34.05
2019,8,17,27.35,33.55
2019,8,18,27.55,33.95
2019,8,19,26.75,34.25
2019,8,20,26.45,33.55
2019,8,21,26.35,33.65
2019,8,22,26.55,33.55
2019,8,23,27.25,33.55
2019,8,24,27.65,32.45
2019,8,25,27.45,33.65
2019,8,26,27.75,33.95
2019,8,27,27.55,33.85
2019,8,28,25.15,32.95
2019,8,29,25.85,32.85
2019,8,30,25.85,32.25
2019,8,31,24.65,32.55
2019,9,1,25.15,33.65
2019,9,2,25.05,33.65
2019,9,3,25.35,33.75
2019,9,4,24.65,31.95
2019,9,5,24.15,31.25
2019,9,6,25.15,32.45
2019,9,7,25.75,32.95
2019,9,8,25.25,32.85
2019,9,9,25.35,32.85
2019,9,10,24.35,32.45
2019,9,11,25.25,31.55
2019,9,12,25.35,31.55
2019,9,13,24.55,32.15
2019,9,14,25.05,32.95
2019,9,15,24.25,32.05
2019,9,16,23.95,32.85
2019,9,17,24.15,32.65
2019,9,18,26.75,33.65
2019,9,19,27.25,33.65
2019,9,20,27.45,33.15
2019,9,21,26.85,33.25
2019,9,22,25.95,32.45
2019,9,23,26.45,32.85
2019,9,24,25.55,32.15
2019,9,25,25.55,32.85
2019,9,26,24.65,31.95
2019,9,27,24.45,33.15
2019,9,28,27.35,32.85
2019,9,29,27.75,32.55
2019,9,30,27.45,32.95
2019,10,1,25.85,32.65
2019,10,2,25.25,32.65
2019,10,3,24.65,31.65
2019,10,4,23.95,31.45
2019,10,5,23.55,31.55
2019,10,6,23.25,31.65
2019,10,7,22.35,32.35
2019,10,8,22.15,29.25
2019,10,9,24.95,32.15
2019,10,10,26.95,32.55
2019,10,11,13.95,30.35
2019,10,12,16.25,22.55
2019,10,13,19.25,26.15
2019,10,14,23.15,31.75
2019,10,15,24.15,31.95
2019,10,16,18.05,26.65
2019,10,17,17.25,21.25
2019,10,18,17.35,27.95
2019,10,19,23.85,31.85
2019,10,20,24.95,31.05
2019,10,21,18.65,28.45
2019,10,22,17.65,28.05
2019,10,23,20.55,29.95
2019,10,24,11.05,29.55
2019,10,25,10.25,19.55
2019,10,26,9.75,23.95
2019,10,27,11.15,26.05
2019,10,28,19.45,28.75
2019,10,29,23.85,29.45
2019,10,30,6.45,25.55
2019,10,31,5.95,14.35
2019,11,1,9.35,17.85
2019,11,2,10.15,20.95
2019,11,3,11.25,22.75
2019,11,4,15.05,26.55
2019,11,5,20.95,28.05
2019,11,6,21.75,27.25
2019,11,7,9.35,27.95
2019,11,8,9.55,11.65
2019,11,9,10.05,18.55
2019,11,10,12.75,23.75
2019,11,11,1.95,26.15
2019,11,12,1.35,5.35
2019,11,13,3.55,7.25
2019,11,14,6.35,9.95
2019,11,15,4.55,16.15
2019,11,16,5.25,17.45
2019,11,17,11.05,22.05
2019,11,18,12.05,22.55
2019,11,19,13.15,25.05
2019,11,20,19.75,26.35
2019,11,21,20.35,26.55
2019,11,22,11.55,25.65
2019,11,23,9.95,20.75
2019,11,24,11.05,22.35
2019,11,25,15.15,26.45
2019,11,26,19.35,26.55
2019,11,27,15.15,19.55
2019,11,28,16.05,21.85
2019,11,29,21.55,25.65
2019,11,30,17.65,28.25
2019,12,1,10.55,20.15
2019,12,2,7.25,19.25
2019,12,3,8.15,22.85
2019,12,4,12.05,23.55
2019,12,5,14.15,25.85
2019,12,6,13.25,26.45
2019,12,7,11.55,20.75
2019,12,8,12.65,24.65
2019,12,9,15.65,26.55
2019,12,10,8.55,14.55
2019,12,11,7.45,10.95
2019,12,12,8.35,19.55
2019,12,13,10.65,25.75
2019,12,14,10.05,27.45
2019,12,15,19.85,26.85
2019,12,16,6.05,25.95
2019,12,17,2.25,14.25
2019,12,18,1.85,14.45
2019,12,19,4.45,17.75
2019,12,20,14.15,16.65
2019,12,21,6.95,15.05
2019,12,22,6.45,17.85
2019,12,23,6.25,19.85
2019,12,24,7.15,20.55
2019,12,25,12.55,23.55
2019,12,26,16.85,22.95
2019,12,27,17.15,23.45
2019,12,28,19.55,24.05
2019,12,29,9.45,21.85
2019,12,30,8.75,17.75
2019,12,31,10.05,19.05
2020,1,1,13.95,16.65
2020,1,2,12.85,17.05
2020,1,3,7.35,21.35
2020,1,4,6.85,20.45
2020,1,5,8.55,22.05
2020,1,6,13.05,22.75
2020,1,7,9.05,19.35
2020,1,8,10.55,21.45
2020,1,9,19.35,24.15
2020,1,10,14.45,23.15
2020,1,11,10.75,19.35
2020,1,12,11.05,21.25
2020,1,13,17.05,22.05
2020,1,14,20.55,25.35
2020,1,15,20.55,24.45
2020,1,16,20.15,24.65
2020,1,17,19.85,24.85
2020,1,18,10.85,25.85
2020,1,19,8.35,16.05
2020,1,20,7.85,16.35
2020,1,21,11.05,18.75
2020,1,22,13.55,18.35
2020,1,23,9.55,22.85
2020,1,24,10.35,19.35
2020,1,25,15.45,20.55
2020,1,26,11.45,22.15
2020,1,27,12.45,20.65
2020,1,28,10.75,25.05
2020,1,29,9.85,19.75
2020,1,30,10.95,13.65
2020,1,31,7.95,17.85
2020,2,1,7.85,21.95
2020,2,2,9.35,23.75
2020,2,3,17.75,24.05
2020,2,4,11.65,26.15
2020,2,5,5.35,11.15
2020,2,6,4.55,16.95
2020,2,7,8.65,23.65
2020,2,8,16.05,24.65
2020,2,9,20.55,24.55
2020,2,10,13.95,26.65
2020,2,11,10.05,13.25
2020,2,12,8.45,13.85
2020,2,13,7.35,18.15
2020,2,14,7.25,15.55
2020,2,15,11.85,21.55
2020,2,16,17.45,24.95
2020,2,17,20.35,26.55
2020,2,18,14.05,25.35
2020,2,19,11.45,16.85
2020,2,20,8.45,11.85
2020,2,21,6.95,15.15
2020,2,22,8.85,18.95
2020,2,23,16.85,24.05
2020,2,24,15.55,26.75
2020,2,25,12.25,26.45
2020,2,26,4.95,16.05
2020,2,27,3.35,16.65
2020,2,28,5.35,22.65
2020,2,29,8.75,22.95
2020,3,1,18.65,24.35
2020,3,2,19.35,24.65
2020,3,3,20.05,24.55
2020,3,4,14.45,27.55
2020,3,5,11.05,23.95
2020,3,6,11.35,21.35
2020,3,7,14.75,20.55
2020,3,8,16.65,24.65
2020,3,9,19.35,24.55
2020,3,10,19.75,25.05
2020,3,11,19.65,25.85
2020,3,12,20.05,25.75
2020,3,13,20.95,25.75
2020,3,14,21.55,26.35
2020,3,15,20.85,26.45
2020,3,16,20.95,25.75
2020,3,17,21.75,27.45
2020,3,18,21.75,28.25
2020,3,19,22.45,28.35
2020,3,20,15.05,27.65
2020,3,21,15.35,20.35
2020,3,22,18.75,27.15
2020,3,23,22.15,28.35
2020,3,24,21.95,29.45
2020,3,25,22.35,28.25
2020,3,26,22.95,28.95
2020,3,27,23.75,29.85
2020,3,28,21.25,27.05
2020,3,29,19.95,24.65
2020,3,30,20.75,28.05
2020,3,31,17.75,29.35
2020,4,1,19.85,25.15
2020,4,2,22.85,25.75
2020,4,3,23.05,28.15
2020,4,4,13.85,21.65
2020,4,5,15.35,22.55
2020,4,6,21.05,25.45
2020,4,7,22.95,28.65
2020,4,8,23.65,30.35
2020,4,9,21.35,28.95
2020,4,10,21.75,24.25
2020,4,11,23.55,27.65
2020,4,12,16.35,34.75
2020,4,13,15.15,24.15
2020,4,14,12.15,24.15
2020,4,15,12.35,20.85
2020,4,16,16.45,24.95
2020,4,17,16.85,26.15
2020,4,18,16.35,23.85
2020,4,19,19.15,31.35
2020,4,20,20.15,31.55
2020,4,21,23.15,29.25
2020,4,22,24.85,30.55
2020,4,23,20.75,34.35
2020,4,24,21.55,32.85
2020,4,25,20.55,31.85
2020,4,26,21.85,28.25
2020,4,27,22.95,29.65
2020,4,28,25.15,32.05
2020,4,29,15.75,29.75
2020,4,30,18.45,28.95
2020,5,1,21.35,29.25
2020,5,2,23.55,30.35
2020,5,3,24.15,30.45
2020,5,4,24.55,31.15
2020,5,5,23.45,31.45
2020,5,6,23.05,28.55
2020,5,7,24.65,30.25
2020,5,8,17.65,32.75
2020,5,9,18.45,24.45
2020,5,10,19.95,27.05
2020,5,11,22.55,28.85
2020,5,12,22.65,30.65
2020,5,13,23.05,30.55
2020,5,14,20.55,30.65
2020,5,15,19.35,30.65
2020,5,16,20.85,28.35
2020,5,17,21.75,30.75
2020,5,18,23.35,31.75
2020,5,19,25.15,32.25
2020,5,20,25.65,31.85
2020,5,21,26.65,31.45
2020,5,22,27.15,32.15
2020,5,23,26.35,31.45
2020,5,24,19.35,31.65
2020,5,25,21.45,28.85
2020,5,26,22.15,30.65
2020,5,27,23.65,30.95
2020,5,28,23.25,32.65
2020,5,29,23.45,31.25
2020,5,30,23.25,30.75
2020,5,31,22.95,28.25
2020,6,1,21.95,26.55
2020,6,2,24.45,30.15
2020,6,3,24.65,30.95
2020,6,4,24.75,31.05
2020,6,5,24.75,31.15
2020,6,6,24.45,32.35
2020,6,7,25.05,33.85
2020,6,8,26.45,33.45
2020,6,9,26.95,32.45
2020,6,10,23.35,32.35
2020,6,11,21.35,32.05
2020,6,12,21.25,31.05
2020,6,13,21.25,31.55
2020,6,14,22.95,31.05
2020,6,15,24.45,30.75
2020,6,16,24.45,30.75
2020,6,17,25.45,31.15
2020,6,18,23.35,30.25
2020,6,19,25.65,31.45
2020,6,20,26.55,31.65
2020,6,21,27.15,32.05
2020,6,22,26.85,32.55
2020,6,23,24.65,31.05
2020,6,24,23.55,29.75
2020,6,25,25.05,30.85
2020,6,26,23.15,28.55
2020,6,27,27.05,30.85
2020,6,28,27.55,31.35
2020,6,29,27.45,31.75
2020,6,30,26.85,32.25
2020,7,1,26.95,32.35
2020,7,2,25.45,32.55
2020,7,3,25.05,32.55
2020,7,4,24.95,32.85
2020,7,5,25.95,32.95
2020,7,6,26.55,33.05
2020,7,7,26.55,32.85
2020,7,8,26.55,32.85
2020,7,9,26.55,32.65
2020,7,10,26.05,33.05
2020,7,11,25.35,32.75
2020,7,12,25.25,33.25
2020,7,13,25.05,33.15
2020,7,14,25.85,32.75
2020,7,15,26.15,33.05
2020,7,16,25.95,33.15
2020,7,17,24.65,32.95
2020,7,18,24.25,32.45
2020,7,19,24.95,32.55
2020,7,20,25.15,33.15
2020,7,21,26.05,33.35
2020,7,22,26.35,33.75
2020,7,23,25.55,33.35
2020,7,24,25.55,34.65
2020,7,25,24.85,28.05
2020,7,26,25.95,31.05
2020,7,27,25.45,32.25
2020,7,28,25.15,32.95
2020,7,29,25.65,32.55
2020,7,30,26.75,33.05
2020,7,31,26.65,33.15
2020,8,1,24.85,32.95
2020,8,2,24.95,32.05
2020,8,3,25.45,33.15
2020,8,4,25.75,32.35
2020,8,5,26.55,32.65
2020,8,6,27.15,32.25
2020,8,7,27.05,32.55
2020,8,8,27.25,33.15
2020,8,9,27.15,33.15
2020,8,10,27.55,33.05
2020,8,11,27.65,33.15
2020,8,12,27.45,33.25
2020,8,13,26.45,33.15
2020,8,14,26.15,33.45
2020,8,15,26.25,33.45
2020,8,16,25.95,32.95
2020,8,17,25.75,33.95
2020,8,18,24.85,34.15
2020,8,19,24.95,35.35
2020,8,20,25.75,34.15
2020,8,21,27.05,33.55
2020,8,22,25.05,31.95
2020,8,23,24.95,32.15
2020,8,24,25.45,31.55
2020,8,25,25.75,34.05
2020,8,26,27.35,33.75
2020,8,27,27.45,33.45
2020,8,28,27.95,34.05
2020,8,29,28.15,33.65
2020,8,30,28.25,33.55
2020,8,31,28.85,33.95
2020,9,1,27.75,34.05
2020,9,2,27.95,34.35
2020,9,3,27.65,32.45
2020,9,4,25.05,32.35
2020,9,5,25.45,31.75
2020,9,6,24.95,30.85
2020,9,7,25.05,30.55
2020,9,8,26.15,32.35
2020,9,9,22.65,32.45
2020,9,10,19.65,25.85
2020,9,11,19.95,30.75
2020,9,12,24.25,32.35
2020,9,13,24.95,32.85
2020,9,14,25.35,30.05
2020,9,15,25.45,31.15
2020,9,16,24.95,31.85
2020,9,17,23.15,30.35
2020,9,18,23.05,31.55
2020,9,19,21.55,30.85
2020,9,20,21.05,30.45
2020,9,21,21.75,23.05
2020,9,22,22.05,28.15
2020,9,23,21.65,29.15
2020,9,24,21.15,28.85
2020,9,25,21.95,28.85
2020,9,26,25.65,31.45
2020,9,27,26.05,31.65
2020,9,28,19.15,27.55
2020,9,29,15.45,27.45
2020,9,30,14.85,28.85
2020,10,1,17.45,28.95
2020,10,2,18.65,27.05
2020,10,3,19.05,28.65
2020,10,4,18.55,28.15
2020,10,5,19.35,28.65
2020,10,6,19.65,28.95
2020,10,7,19.85,29.05
2020,10,8,23.85,30.75
2020,10,9,23.65,32.45
2020,10,10,23.55,32.45
2020,10,11,23.75,31.35
2020,10,12,22.55,30.75
2020,10,13,21.75,30.15
2020,10,14,22.75,29.85
2020,10,15,20.25,31.25
2020,10,16,16.75,19.35
2020,10,17,17.95,28.55
2020,10,18,23.05,30.35
2020,10,19,25.05,30.25
2020,10,20,24.45,29.45
2020,10,21,24.55,29.25
2020,10,22,24.45,28.95
2020,10,23,15.35,30.15
2020,10,24,15.35,22.85
2020,10,25,22.65,27.95
2020,10,26,13.25,28.85
2020,10,27,8.05,15.25
2020,10,28,7.25,18.85
2020,10,29,8.85,21.85
2020,10,30,10.35,20.55
2020,10,31,11.85,23.55
2020,11,1,14.25,25.95
2020,11,2,12.65,22.75
2020,11,3,12.65,23.25
2020,11,4,15.45,25.85
2020,11,5,17.35,26.15
2020,11,6,17.35,25.75
2020,11,7,17.95,25.05
2020,11,8,18.85,26.45
2020,11,9,20.15,27.05
2020,11,10,18.75,27.35
2020,11,11,18.35,26.45
2020,11,12,19.55,26.85
2020,11,13,22.65,26.95
2020,11,14,22.45,29.05
2020,11,15,15.25,25.75
2020,11,16,14.95,23.55
2020,11,17,14.85,22.95
2020,11,18,15.75,25.45
2020,11,19,16.45,26.35
2020,11,20,18.15,26.65
2020,11,21,19.45,26.15
2020,11,22,18.95,25.75
2020,11,23,18.05,23.45
2020,11,24,22.35,27.25
2020,11,25,19.65,25.75
2020,11,26,19.65,27.35
2020,11,27,20.25,27.65
2020,11,28,14.25,20.75
2020,11,29,9.85,19.75
2020,11,30,5.15,13.75
2020,12,1,7.15,19.75
2020,12,2,8.55,23.95
2020,12,3,7.45,14.05
2020,12,4,7.35,13.35
2020,12,5,8.45,13.15
2020,12,6,7.15,17.45
2020,12,7,7.25,20.25
2020,12,8,8.25,23.15
2020,12,9,9.85,24.15
2020,12,10,15.05,24.05
2020,12,11,14.95,25.05
2020,12,12,15.15,21.95
2020,12,13,6.95,26.55
2020,12,14,6.35,10.85
2020,12,15,8.25,19.85
2020,12,16,7.45,15.65
2020,12,17,8.15,16.15
2020,12,18,15.65,20.75
2020,12,19,11.35,24.85
2020,12,20,9.15,21.45
2020,12,21,10.65,22.35
2020,12,22,17.15,22.75
2020,12,23,9.25,25.45
2020,12,24,4.05,13.95
2020,12,25,4.05,20.15
2020,12,26,8.35,20.85
2020,12,27,15.15,24.25
2020,12,28,18.85,24.15
2020,12,29,19.45,23.75
2020,12,30,10.55,24.75
2020,12,31,5.55,10.75
2021,1,1,5.15,13.75
2021,1,2,6.05,15.55
2021,1,3,6.65,19.75
2021,1,4,12.15,22.85
2021,1,5,16.75,21.85
2021,1,6,10.25,22.95
2021,1,7,7.45,18.35
2021,1,8,7.35,14.15
2021,1,9,7.75,13.35
2021,1,10,3.85,13.75
2021,1,11,3.35,9.65
2021,1,12,2.55,7.15
2021,1,13,2.75,14.15
2021,1,14,6.35,24.55
2021,1,15,4.55,17.95
2021,1,16,4.15,15.75
2021,1,17,11.55,19.75
2021,1,18,16.05,22.75
2021,1,19,15.25,22.35
2021,1,20,13.45,19.85
2021,1,21,13.75,17.85
2021,1,22,15.55,23.25
2021,1,23,17.05,20.35
2021,1,24,20.55,23.45
2021,1,25,19.65,26.15
2021,1,26,13.85,23.95
2021,1,27,8.95,21.35
2021,1,28,8.15,15.05
2021,1,29,13.45,21.05
2021,1,30,16.25,24.45
2021,1,31,11.45,24.85
2021,2,1,8.55,19.15
2021,2,2,8.95,19.85
2021,2,3,14.55,23.35
2021,2,4,16.75,25.95
2021,2,5,13.85,17.35
2021,2,6,13.95,22.25
2021,2,7,13.25,21.15
2021,2,8,17.55,23.15
2021,2,9,19.35,24.85
2021,2,10,8.35,23.65
2021,2,11,2.95,7.95
2021,2,12,1.95,5.05
2021,2,13,1.45,2.35
2021,2,14,-7.25,2.65
2021,2,15,-7.45,-0.85
2021,2,16,-5.55,2.55
2021,2,17,0.65,5.25
2021,2,18,-0.15,7.55
2021,2,19,-0.35,10.05
2021,2,20,1.25,15.55
2021,2,21,11.95,22.45
2021,2,22,12.05,20.75
2021,2,23,12.55,23.15
2021,2,24,17.55,24.55
2021,2,25,18.15,23.35
2021,2,26,18.35,24.45
2021,2,27,18.65,23.05
2021,2,28,18.85,25.85
2021,3,1,11.45,20.15
2021,3,2,9.55,17.95
2021,3,3,9.55,18.85
2021,3,4,12.85,21.75
2021,3,5,15.25,26.75
2021,3,6,12.05,18.85
2021,3,7,14.15,19.65
2021,3,8,16.25,21.35
2021,3,9,18.65,24.55
2021,3,10,19.25,25.25
2021,3,11,20.95,25.45
2021,3,12,21.25,24.95
2021,3,13,21.25,25.65
2021,3,14,15.45,21.75
2021,3,15,17.25,21.25
2021,3,16,19.65,25.15
2021,3,17,12.65,30.65
2021,3,18,12.35,24.65
2021,3,19,12.55,20.85
2021,3,20,12.55,18.95
2021,3,21,14.35,21.65
2021,3,22,18.45,24.25
2021,3,23,20.05,27.05
2021,3,24,19.35,25.15
2021,3,25,16.55,29.15
2021,3,26,18.55,24.75
2021,3,27,21.45,27.25
2021,3,28,14.85,20.25
2021,3,29,15.05,20.75
2021,3,30,20.45,26.85
2021,3,31,16.65,26.45
2021,4,1,16.05,20.25
2021,4,2,16.65,21.25
2021,4,3,18.35,23.35
2021,4,4,18.65,24.55
2021,4,5,18.85,24.95
2021,4,6,21.65,26.35
2021,4,7,21.05,26.25
2021,4,8,20.85,27.85
2021,4,9,22.05,28.55
2021,4,10,18.65,28.85
2021,4,11,19.25,25.95
2021,4,12,22.05,26.95
2021,4,13,22.15,28.05
2021,4,14,23.45,28.55
2021,4,15,21.65,24.05
2021,4,16,17.15,27.15
2021,4,17,12.95,17.65
2021,4,18,12.85,18.05
2021,4,19,13.85,20.75
2021,4,20,13.25,24.85
2021,4,21,12.25,20.75
2021,4,22,20.35,23.15
2021,4,23,21.25,27.05
2021,4,24,19.95,34.25
2021,4,25,20.45,26.85
2021,4,26,21.95,27.05
2021,4,27,23.55,26.45
2021,4,28,23.85,29.55
2021,4,29,20.65,27.05
2021,4,30,20.65,25.55
2021,5,1,19.05,23.75
2021,5,2,20.25,29.05
